Gene1	Gene2	Correlation	source
AT2G47460	AT1G26945	0.562101207539247	GENIE&WGCNA
AT3G49940	AT4G37800	0.56208331569182	GENIE&WGCNA
AT1G75710	AT1G30755	0.562075550586083	GENIE&WGCNA
AT1G74840	AT3G47600	0.561952217549026	GENIE&WGCNA
AT3G56970	AT2G41240	0.56194197981469	GENIE&WGCNA
AT1G18710	AT2G41240	0.561910845947131	GENIE&WGCNA
AT1G78600	AT4G08170	0.561904288080481	GENIE&WGCNA
AT1G06850	AT5G38110	0.561855998830146	GENIE&WGCNA
AT3G23210	AT2G01290	0.561854026150287	GENIE&WGCNA
AT1G19000	AT2G20770	0.561833934302391	GENIE&WGCNA
AT5G16560	AT1G12710	0.561793096812104	GENIE&WGCNA
AT3G61830	AT5G17220	0.561723387130894	GENIE&WGCNA
AT2G22800	AT3G04790	0.561713698572002	GENIE&WGCNA
AT5G52510	AT1G10370	0.561675729299	GENIE&WGCNA
AT1G45249	AT1G10370	0.561660391804546	GENIE&WGCNA
AT5G47390	AT1G33050	0.561653606290285	GENIE&WGCNA
AT4G37740	AT3G15410	0.561628628998226	GENIE&WGCNA
AT5G25190	AT5G48540	0.561624357945989	GENIE&WGCNA
AT3G54390	AT3G54950	0.561602042720637	GENIE&WGCNA
AT3G54390	AT4G28140	0.561541458946309	GENIE&WGCNA
AT2G20180	AT5G39660	0.561485761745512	GENIE&WGCNA
AT3G28910	AT3G51910	0.561398083079362	GENIE&WGCNA
AT5G16560	AT5G67420	0.561326745648658	GENIE&WGCNA
AT2G22840	AT4G11920	0.561322302514026	GENIE&WGCNA
AT5G66770	AT5G03800	0.561315403212545	GENIE&WGCNA
AT5G67420	AT3G52240	0.561314998590622	GENIE&WGCNA
AT1G18570	AT1G68470	0.561314186047338	GENIE&WGCNA
AT3G10800	AT3G44110	0.561271805354184	GENIE&WGCNA
AT5G60890	AT5G22290	0.561229077950212	GENIE&WGCNA
AT5G47390	AT4G19160	0.561203694405107	GENIE&WGCNA
AT2G01930	AT1G62130	0.561186178796029	GENIE&WGCNA
AT1G15790	AT3G60415	0.561182912999206	GENIE&WGCNA
AT4G16110	AT3G15356	0.561173337083891	GENIE&WGCNA
AT3G54390	AT5G65683	0.561105049686103	GENIE&WGCNA
AT4G04890	AT2G19170	0.561052671188459	GENIE&WGCNA
AT2G35940	AT1G13810	0.561047146187473	GENIE&WGCNA
AT3G10800	AT5G04410	0.560995798321548	GENIE&WGCNA
AT4G24020	AT5G50890	0.560978463176169	GENIE&WGCNA
AT1G68840	AT4G21534	0.560959205404912	GENIE&WGCNA
AT5G04760	AT5G38430	0.560957652554204	GENIE&WGCNA
AT1G13300	AT2G19800	0.560929176517968	GENIE&WGCNA
AT5G56780	AT5G45290	0.560899162512168	GENIE&WGCNA
AT1G17920	AT1G44760	0.560857651738368	GENIE&WGCNA
AT4G02590	AT5G57800	0.560854547331171	GENIE&WGCNA
AT5G28770	AT1G25560	0.56078011581643	GENIE&WGCNA
AT4G18880	AT5G01850	0.560755619709486	GENIE&WGCNA
AT4G02590	AT5G21940	0.560671486271397	GENIE&WGCNA
AT5G08520	AT5G56140	0.560666729891251	GENIE&WGCNA
AT1G55110	AT2G34310	0.560658082798192	GENIE&WGCNA
AT3G61830	AT3G55660	0.56065665666512	GENIE&WGCNA
AT1G49720	AT5G04530	0.560646587879999	GENIE&WGCNA
AT1G52880	AT2G37300	0.5606335187921	GENIE&WGCNA
AT5G49450	AT5G50890	0.560618664954227	GENIE&WGCNA
AT3G56400	AT1G14880	0.560580692846194	GENIE&WGCNA
AT4G28140	AT1G11960	0.560501896711847	GENIE&WGCNA
AT3G47640	AT1G13609	0.560497152287849	GENIE&WGCNA
AT1G20980	AT1G31540	0.560479056660996	GENIE&WGCNA
AT1G29280	AT5G15820	0.560472738555224	GENIE&WGCNA
AT4G01280	AT3G18950	0.560470141916855	GENIE&WGCNA
AT1G78600	AT2G16900	0.560386424517611	GENIE&WGCNA
AT4G24020	AT2G18700	0.560362299827684	GENIE&WGCNA
AT5G16560	AT3G23880	0.56034535382144	GENIE&WGCNA
AT3G54390	AT1G32540	0.560341194087849	GENIE&WGCNA
AT5G16560	AT5G23660	0.560321422936709	GENIE&WGCNA
AT2G19810	AT4G11920	0.560275299275249	GENIE&WGCNA
AT3G56400	AT5G25440	0.560245096054173	GENIE&WGCNA
AT3G62420	AT3G45970	0.560224551430186	GENIE&WGCNA
AT4G32040	AT3G62650	0.56019453787238	GENIE&WGCNA
AT4G34680	AT3G25230	0.560171016415948	GENIE&WGCNA
AT3G56400	AT1G30900	0.560098041224181	GENIE&WGCNA
AT5G39660	AT4G32250	0.560090524449554	GENIE&WGCNA
AT3G56970	AT5G09220	0.560028011772775	GENIE&WGCNA
AT5G04410	AT2G24100	0.560022354788777	GENIE&WGCNA
AT1G06850	AT1G08260	0.560013629400407	GENIE&WGCNA
AT3G04670	AT3G53780	0.559983778031295	GENIE&WGCNA
AT1G49720	AT4G01593	0.559966258866014	GENIE&WGCNA
AT2G45190	AT1G06360	0.559879158950647	GENIE&WGCNA
AT3G02830	AT4G32050	0.559867407664133	GENIE&WGCNA
AT3G23210	AT2G40230	0.559825733432092	GENIE&WGCNA
AT1G68840	AT3G15040	0.559812917929342	GENIE&WGCNA
AT3G56400	AT4G23210	0.559647976199754	GENIE&WGCNA
AT1G74840	AT4G01950	0.559633951670292	GENIE&WGCNA
AT4G31920	AT5G06150	0.559620558287781	GENIE&WGCNA
AT2G41240	AT1G18670	0.559602122948031	GENIE&WGCNA
AT1G14685	AT3G62550	0.559588428167911	GENIE&WGCNA
AT4G02590	AT5G50450	0.559531859704349	GENIE&WGCNA
AT3G54390	AT5G15910	0.559527246059068	GENIE&WGCNA
AT2G44940	AT5G24770	0.559523971958459	GENIE&WGCNA
AT2G43500	AT1G74780	0.559418560916273	GENIE&WGCNA
AT1G01720	AT3G06750	0.559417199482739	GENIE&WGCNA
AT5G16560	AT4G01593	0.559402493943527	GENIE&WGCNA
AT2G36400	AT2G47680	0.559361232732121	GENIE&WGCNA
AT2G41240	AT3G47640	0.55934942927349	GENIE&WGCNA
AT2G43500	AT5G40390	0.559307984841696	GENIE&WGCNA
AT5G03150	AT3G09710	0.559304198743927	GENIE&WGCNA
AT5G47390	AT1G12710	0.559252256780147	GENIE&WGCNA
AT1G27660	AT4G33400	0.559249673153034	GENIE&WGCNA
AT2G41240	ATCG00490	0.559226160802876	GENIE&WGCNA
AT3G50650	AT1G69890	0.559208691499799	GENIE&WGCNA
AT3G57980	AT5G45750	0.55917661535684	GENIE&WGCNA
AT5G05410	AT4G15410	0.559066668667797	GENIE&WGCNA
AT1G15790	AT5G26690	0.559044381660212	GENIE&WGCNA
AT2G26150	AT1G12060	0.559035865707927	GENIE&WGCNA
AT2G20570	AT1G54830	0.558975067254579	GENIE&WGCNA
AT3G46600	AT2G44500	0.558930373489628	GENIE&WGCNA
AT4G16780	AT1G22550	0.558886311433794	GENIE&WGCNA
AT3G61830	AT1G71480	0.558835602053083	GENIE&WGCNA
AT4G32040	AT3G62550	0.558826791976093	GENIE&WGCNA
AT5G39660	AT5G67420	0.558821687167387	GENIE&WGCNA
AT2G31230	AT3G47295	0.558819056271706	GENIE&WGCNA
AT5G47390	AT3G07650	0.558734827732665	GENIE&WGCNA
AT1G33240	AT3G19970	0.55867377318833	GENIE&WGCNA
AT4G18880	AT5G61210	0.558662935451559	GENIE&WGCNA
AT1G13960	AT3G49800	0.558646940602883	GENIE&WGCNA
AT5G04410	AT1G55530	0.558643179713833	GENIE&WGCNA
AT5G56780	AT4G04890	0.558603392543393	GENIE&WGCNA
AT1G74250	AT5G04840	0.558562728859118	GENIE&WGCNA
AT3G60530	AT1G49500	0.558532338847268	GENIE&WGCNA
AT3G10800	AT2G43020	0.558359945347214	GENIE&WGCNA
AT3G46130	AT2G01930	0.558331049144855	GENIE&WGCNA
AT5G25220	AT4G14550	0.558291342052575	GENIE&WGCNA
AT2G30250	AT2G18700	0.558290612249495	GENIE&WGCNA
AT2G35940	AT5G66230	0.558245773439106	GENIE&WGCNA
AT5G60970	AT1G80440	0.558244164583011	GENIE&WGCNA
AT1G49720	AT3G07650	0.558216282614051	GENIE&WGCNA
AT5G04410	AT2G20560	0.558215550674135	GENIE&WGCNA
AT1G58100	AT1G62130	0.558181637484074	GENIE&WGCNA
AT5G28770	AT5G05930	0.558135361256477	GENIE&WGCNA
AT1G68840	AT1G70290	0.558132612156152	GENIE&WGCNA
AT3G17609	AT1G76270	0.558117876508102	GENIE&WGCNA
AT3G62420	AT1G25400	0.558093249934431	GENIE&WGCNA
AT3G61830	AT3G20150	0.558058035809966	GENIE&WGCNA
AT3G60530	AT2G15890	0.558056502408694	GENIE&WGCNA
AT1G30500	AT5G44620	0.558041545934528	GENIE&WGCNA
AT2G30250	AT3G06380	0.557957448055635	GENIE&WGCNA
AT4G34680	AT4G29330	0.557952912114094	GENIE&WGCNA
AT5G63420	AT3G51290	0.557934419712621	GENIE&WGCNA
AT5G15830	AT3G60180	0.557897106428636	GENIE&WGCNA
AT2G23290	AT2G46030	0.557891165274055	GENIE&WGCNA
AT4G00050	AT4G10360	0.557873841113638	GENIE&WGCNA
AT5G04410	AT3G09350	0.557860624782859	GENIE&WGCNA
AT3G23210	AT4G35440	0.557758313052066	GENIE&WGCNA
AT4G37260	AT5G56550	0.557732228894879	GENIE&WGCNA
AT1G13260	AT3G19680	0.557714561760874	GENIE&WGCNA
AT1G01250	AT3G05640	0.557666626034582	GENIE&WGCNA
AT1G25560	AT1G49500	0.557576251302693	GENIE&WGCNA
AT2G17040	AT1G67970	0.557518053853747	GENIE&WGCNA
AT3G60390	AT5G66770	0.55745041272859	GENIE&WGCNA
AT4G31920	AT4G21400	0.557440903383998	GENIE&WGCNA
AT4G04890	AT3G55130	0.557438614229032	GENIE&WGCNA
AT3G46600	AT5G03100	0.557411234436511	GENIE&WGCNA
AT2G17040	AT1G09932	0.557343220179763	GENIE&WGCNA
AT1G33060	AT3G26220	0.557341374384631	GENIE&WGCNA
AT5G59820	AT4G18460	0.557305096461765	GENIE&WGCNA
AT1G01250	AT1G57590	0.557299201799871	GENIE&WGCNA
AT3G46640	AT5G08430	0.557293573916276	GENIE&WGCNA
AT3G46600	AT5G54510	0.557290798836592	GENIE&WGCNA
AT3G60630	AT1G76570	0.557224572497727	GENIE&WGCNA
AT4G02590	AT1G64710	0.557224004294306	GENIE&WGCNA
AT1G19000	AT3G59950	0.557219180097003	GENIE&WGCNA
AT4G18880	AT3G14130	0.557170964016548	GENIE&WGCNA
AT5G53200	AT5G05870	0.557112283407037	GENIE&WGCNA
AT3G10800	AT4G33660	0.557044957459768	GENIE&WGCNA
AT4G28140	AT1G61210	0.556975192372522	GENIE&WGCNA
AT4G34680	AT5G23480	0.5569574218834	GENIE&WGCNA
AT5G62020	AT4G32610	0.556949588045532	GENIE&WGCNA
AT5G56780	AT5G47500	0.556920913190359	GENIE&WGCNA
AT1G68840	AT5G56100	0.556909667537948	GENIE&WGCNA
AT1G50420	AT4G28140	0.556897220239328	GENIE&WGCNA
AT5G16560	AT3G47160	0.556881439341465	GENIE&WGCNA
AT2G27110	AT5G03140	0.556848048563863	GENIE&WGCNA
AT5G04410	AT3G06660	0.55680340154041	GENIE&WGCNA
AT4G32040	AT2G39100	0.556740479318668	GENIE&WGCNA
AT5G64220	AT1G25530	0.556737730998364	GENIE&WGCNA
AT4G32040	AT1G27290	0.556663728690301	GENIE&WGCNA
AT3G10800	AT1G02290	0.556659009368598	GENIE&WGCNA
AT5G47390	AT3G60530	0.556643014037672	GENIE&WGCNA
AT5G03740	AT3G05030	0.556602392022411	GENIE&WGCNA
AT1G12860	AT5G38510	0.556591321785989	GENIE&WGCNA
AT5G05410	AT3G07090	0.556575333091734	GENIE&WGCNA
AT4G01550	AT5G47120	0.556485259625742	GENIE&WGCNA
AT4G24020	AT2G30250	0.556447414053708	GENIE&WGCNA
AT1G49720	AT2G43680	0.556437929563401	GENIE&WGCNA
AT4G01460	AT1G64780	0.556265829499564	GENIE&WGCNA
AT3G23210	AT1G80120	0.556244304106587	GENIE&WGCNA
AT3G56970	AT4G02290	0.556229134290103	GENIE&WGCNA
AT1G20640	AT5G62030	0.556197848257704	GENIE&WGCNA
AT3G54390	AT1G78570	0.556191723675267	GENIE&WGCNA
AT5G49450	AT2G46630	0.55614034348008	GENIE&WGCNA
AT4G27240	AT2G18520	0.556117464433157	GENIE&WGCNA
AT2G40750	AT1G13470	0.556053137341988	GENIE&WGCNA
AT5G46880	AT1G23790	0.556028871530074	GENIE&WGCNA
AT3G54390	AT1G17430	0.556024939222632	GENIE&WGCNA
AT1G45249	AT5G10770	0.556017041380418	GENIE&WGCNA
AT1G27660	AT4G32830	0.555992397028143	GENIE&WGCNA
AT3G61830	AT4G20940	0.555984502429484	GENIE&WGCNA
AT3G54390	AT1G51270	0.55597004988047	GENIE&WGCNA
AT4G31060	AT3G18535	0.555967531139249	GENIE&WGCNA
AT2G20180	AT3G07310	0.555967008715421	GENIE&WGCNA
AT1G13450	AT2G01850	0.555963624345152	GENIE&WGCNA
AT5G60970	AT5G49390	0.555918394603073	GENIE&WGCNA
AT3G56400	AT1G09080	0.555867950265245	GENIE&WGCNA
AT1G12860	AT1G23020	0.555863207203632	GENIE&WGCNA
AT4G09460	AT2G04690	0.555855593181779	GENIE&WGCNA
AT1G63100	AT2G45950	0.555850769923316	GENIE&WGCNA
AT3G48440	AT3G04790	0.555839265856729	GENIE&WGCNA
AT2G46270	AT4G28140	0.555786588018398	GENIE&WGCNA
AT3G46600	AT5G67480	0.555709866194251	GENIE&WGCNA
AT5G46880	AT5G56120	0.555677155431954	GENIE&WGCNA
AT4G24020	AT2G32540	0.555665325907602	GENIE&WGCNA
AT2G22300	AT5G08710	0.555654089673736	GENIE&WGCNA
AT2G40340	AT1G53670	0.555633574776396	GENIE&WGCNA
AT4G17230	AT1G29465	0.555629362721366	GENIE&WGCNA
AT1G70000	AT5G54585	0.555626084052407	GENIE&WGCNA
AT4G32040	AT4G12880	0.555545283277139	GENIE&WGCNA
AT5G11270	AT5G06290	0.555530566705403	GENIE&WGCNA
AT2G37060	AT3G51250	0.555493672747077	GENIE&WGCNA
AT3G62420	AT5G19120	0.555492039693607	GENIE&WGCNA
AT5G08330	AT5G15410	0.55545714044511	GENIE&WGCNA
AT4G35550	AT5G56950	0.555429534899595	GENIE&WGCNA
AT4G28140	AT3G11800	0.555402157134729	GENIE&WGCNA
AT3G19290	AT2G39800	0.555400802494369	GENIE&WGCNA
AT1G66230	AT1G11175	0.555397890384556	GENIE&WGCNA
AT3G50650	AT1G03457	0.555385369064166	GENIE&WGCNA
AT3G54390	AT5G08640	0.555375541339642	GENIE&WGCNA
AT5G60850	AT1G76240	0.555331088375271	GENIE&WGCNA
AT3G60530	AT3G48360	0.555327038350977	GENIE&WGCNA
AT5G66770	AT1G47395	0.555307385575631	GENIE&WGCNA
AT2G45660	AT4G18810	0.555300858805333	GENIE&WGCNA
AT1G13450	AT2G46220	0.555288503556233	GENIE&WGCNA
AT3G61830	AT2G39670	0.555277940122695	GENIE&WGCNA
AT1G17920	AT1G08130	0.555271257017539	GENIE&WGCNA
AT2G35940	AT3G29090	0.555255676661395	GENIE&WGCNA
AT2G17040	AT3G50930	0.555253446443442	GENIE&WGCNA
AT2G37060	AT3G02720	0.555234661839217	GENIE&WGCNA
AT5G56270	AT1G01960	0.555212903832827	GENIE&WGCNA
AT4G28140	AT3G05945	0.555204348694983	GENIE&WGCNA
AT1G78080	AT3G12920	0.555178081267721	GENIE&WGCNA
AT5G67420	AT2G30520	0.555160208059707	GENIE&WGCNA
AT1G13450	AT2G26030	0.555119637507196	GENIE&WGCNA
AT2G22840	AT3G44735	0.555114603763443	GENIE&WGCNA
AT2G18328	AT5G35370	0.555071512892937	GENIE&WGCNA
AT1G13450	AT4G26160	0.555058569824052	GENIE&WGCNA
AT1G13960	AT1G76560	0.555013627093173	GENIE&WGCNA
AT1G25550	AT2G39400	0.555002962455242	GENIE&WGCNA
AT2G47890	AT4G18810	0.554996615212886	GENIE&WGCNA
AT1G50420	AT1G15500	0.554983917031338	GENIE&WGCNA
AT5G16600	AT5G40780	0.554883096257542	GENIE&WGCNA
AT1G49720	AT5G56550	0.554863568299369	GENIE&WGCNA
AT1G19350	AT4G11360	0.554830182156581	GENIE&WGCNA
AT3G46640	AT5G17010	0.55482912862984	GENIE&WGCNA
AT5G66770	AT3G56970	0.554746859957523	GENIE&WGCNA
AT2G45190	AT4G16410	0.554657846796303	GENIE&WGCNA
AT5G08330	AT5G03120	0.554653683166471	GENIE&WGCNA
AT1G15790	AT1G30900	0.554600834925837	GENIE&WGCNA
AT4G35550	AT2G34720	0.554559334951498	GENIE&WGCNA
AT1G52880	AT5G51710	0.554547068448354	GENIE&WGCNA
AT5G67420	AT5G18640	0.554540063759183	GENIE&WGCNA
AT4G34680	AT1G07350	0.554509021631828	GENIE&WGCNA
AT5G16560	AT3G07650	0.554461196420481	GENIE&WGCNA
AT3G47600	AT4G14550	0.554438946545224	GENIE&WGCNA
AT4G34680	AT3G12050	0.554421933887164	GENIE&WGCNA
AT1G13960	AT3G28007	0.554382914298427	GENIE&WGCNA
AT3G50650	AT5G24660	0.554350266988119	GENIE&WGCNA
AT1G77450	AT5G15410	0.55434374131333	GENIE&WGCNA
AT4G32040	AT3G15040	0.554316997156331	GENIE&WGCNA
AT5G66770	AT3G53970	0.554312542736087	GENIE&WGCNA
AT2G44940	AT3G47500	0.554302943314284	GENIE&WGCNA
AT3G47640	AT1G47395	0.554200650771194	GENIE&WGCNA
AT5G06839	AT2G27080	0.554195221943842	GENIE&WGCNA
AT1G19000	AT5G57630	0.554167934791215	GENIE&WGCNA
AT5G47390	AT4G21534	0.554155577635326	GENIE&WGCNA
AT3G47640	AT1G56430	0.554143433224597	GENIE&WGCNA
AT3G02830	AT5G08710	0.554094058869432	GENIE&WGCNA
AT1G25560	AT5G06870	0.554067633959037	GENIE&WGCNA
AT4G32040	AT4G32250	0.554055373816227	GENIE&WGCNA
AT2G18328	AT1G47820	0.554045768256846	GENIE&WGCNA
AT1G21450	AT1G57750	0.553937398603878	GENIE&WGCNA
AT2G35940	AT5G28540	0.553818790992878	GENIE&WGCNA
AT5G61270	AT1G28210	0.553700800331016	GENIE&WGCNA
AT1G25440	AT4G25800	0.553651573873549	GENIE&WGCNA
AT3G16857	AT1G09570	0.553631335132599	GENIE&WGCNA
AT4G31550	AT5G49280	0.553628265428532	GENIE&WGCNA
AT1G02340	AT5G19220	0.553605009861054	GENIE&WGCNA
AT1G25550	AT1G74950	0.553588754609932	GENIE&WGCNA
AT5G50915	AT2G32380	0.553571555794727	GENIE&WGCNA
AT1G52880	AT1G70810	0.553534661429612	GENIE&WGCNA
AT5G08330	AT2G31010	0.55352096890949	GENIE&WGCNA
AT3G04030	AT5G16560	0.553518269380858	GENIE&WGCNA
AT4G01550	AT2G43020	0.553484873200143	GENIE&WGCNA
AT4G24020	AT4G32460	0.553481596253317	GENIE&WGCNA
AT4G09460	AT2G26030	0.553427145435253	GENIE&WGCNA
AT2G30250	AT3G20250	0.553413092586722	GENIE&WGCNA
AT1G52880	AT5G42020	0.553373760480431	GENIE&WGCNA
AT2G17040	AT3G12830	0.553357768116971	GENIE&WGCNA
AT5G25810	AT2G38390	0.553294913360319	GENIE&WGCNA
AT4G09820	AT2G30766	0.553193396675279	GENIE&WGCNA
AT2G45660	AT5G50915	0.553160747990492	GENIE&WGCNA
AT1G13450	AT1G25560	0.55314563760485	GENIE&WGCNA
AT2G46510	AT1G22830	0.55313693307379	GENIE&WGCNA
AT5G60890	AT3G21560	0.553136477051187	GENIE&WGCNA
AT1G22190	AT1G49570	0.553124337651509	GENIE&WGCNA
AT1G14350	AT1G29520	0.553114263252573	GENIE&WGCNA
AT1G36060	AT2G39250	0.553064574911719	GENIE&WGCNA
AT5G61270	AT4G00270	0.553033782977256	GENIE&WGCNA
AT1G17920	AT5G16250	0.552996831383466	GENIE&WGCNA
AT3G46600	AT1G17665	0.552874178679447	GENIE&WGCNA
AT5G16560	AT5G67190	0.552805814829081	GENIE&WGCNA
AT1G28050	AT5G57345	0.552767574517051	GENIE&WGCNA
AT3G46600	AT4G34250	0.552698036846303	GENIE&WGCNA
AT1G19350	AT5G57800	0.552691319936317	GENIE&WGCNA
AT1G13960	AT1G49160	0.55268153143195	GENIE&WGCNA
AT3G56980	AT1G06360	0.552643125829984	GENIE&WGCNA
AT5G16560	AT2G39100	0.552635966164993	GENIE&WGCNA
AT4G32040	AT5G24890	0.552617609753817	GENIE&WGCNA
AT2G19810	AT2G30766	0.55258637454396	GENIE&WGCNA
AT4G02590	AT1G11530	0.552537274420618	GENIE&WGCNA
AT3G50060	AT4G34680	0.552436699666408	GENIE&WGCNA
AT5G05410	AT1G30070	0.552410189751473	GENIE&WGCNA
AT1G74840	AT1G37130	0.552380501404633	GENIE&WGCNA
AT3G61950	AT5G42050	0.552380247022257	GENIE&WGCNA
AT5G56270	AT3G26090	0.552377043960614	GENIE&WGCNA
AT3G61830	AT1G65710	0.552265721990568	GENIE&WGCNA
AT3G04670	AT5G38430	0.552145818934849	GENIE&WGCNA
AT2G46510	AT3G22810	0.552044192594806	GENIE&WGCNA
AT5G08330	AT2G23130	0.551888876193368	GENIE&WGCNA
AT5G04760	AT3G05200	0.551878003724102	GENIE&WGCNA
AT2G25900	AT1G21920	0.551853710161053	GENIE&WGCNA
AT4G34990	AT1G63250	0.551843970576272	GENIE&WGCNA
AT3G54390	AT3G03150	0.551814710760403	GENIE&WGCNA
AT3G10040	AT2G45160	0.551810917770496	GENIE&WGCNA
AT5G60970	AT5G57800	0.551810025573074	GENIE&WGCNA
AT3G13810	AT2G21500	0.551770506744131	GENIE&WGCNA
AT1G49130	AT2G46420	0.551711192722832	GENIE&WGCNA
AT4G28140	AT3G26200	0.551622771475545	GENIE&WGCNA
AT1G28050	AT2G15890	0.551622256985235	GENIE&WGCNA
AT1G68840	AT4G18210	0.551599992150743	GENIE&WGCNA
AT4G32800	AT5G52810	0.551599207569109	GENIE&WGCNA
AT1G13300	AT3G25717	0.551565172952704	GENIE&WGCNA
AT2G35940	AT1G11280	0.551474257444545	GENIE&WGCNA
AT3G62420	AT2G34770	0.551441275799641	GENIE&WGCNA
AT5G60970	AT3G28007	0.551393750519448	GENIE&WGCNA
AT3G04030	AT3G15040	0.551346212412197	GENIE&WGCNA
AT1G22640	AT4G19860	0.551334812073447	GENIE&WGCNA
AT3G46600	AT2G44940	0.551272145124479	GENIE&WGCNA
AT1G73870	AT3G45970	0.551271089551451	GENIE&WGCNA
AT4G31650	AT5G26960	0.551263467698709	GENIE&WGCNA
AT5G16560	AT3G46600	0.55124207608196	GENIE&WGCNA
AT1G30500	AT3G04870	0.551221259535126	GENIE&WGCNA
AT2G17040	AT4G38560	0.55120876037141	GENIE&WGCNA
AT3G23210	AT3G06410	0.551189221443811	GENIE&WGCNA
AT1G27660	AT2G04780	0.55117355907725	GENIE&WGCNA
AT3G60530	AT2G26030	0.551153918698242	GENIE&WGCNA
AT4G04890	AT3G28220	0.551153497909368	GENIE&WGCNA
AT3G61830	AT1G08130	0.551110096525218	GENIE&WGCNA
AT5G47390	AT1G11530	0.551088776807484	GENIE&WGCNA
AT5G67420	AT1G58200	0.55107177850164	GENIE&WGCNA
AT1G13960	AT5G37710	0.551055512061226	GENIE&WGCNA
AT4G04890	AT2G01610	0.551040319769184	GENIE&WGCNA
AT5G65310	AT4G03420	0.551005961180815	GENIE&WGCNA
AT3G60630	AT4G11820	0.550982659936293	GENIE&WGCNA
AT4G31920	AT4G20780	0.550962562060238	GENIE&WGCNA
AT3G54390	AT1G71360	0.550893804177993	GENIE&WGCNA
AT1G68840	AT3G53960	0.55085876653608	GENIE&WGCNA
AT4G01550	AT3G24500	0.550857860639102	GENIE&WGCNA
AT5G67420	AT1G70290	0.550843367999532	GENIE&WGCNA
AT1G27660	AT4G15830	0.550839343059729	GENIE&WGCNA
AT1G17920	AT2G25060	0.550744661550328	GENIE&WGCNA
AT4G29190	AT3G17860	0.550553474539794	GENIE&WGCNA
AT1G20980	AT4G15890	0.550531725426544	GENIE&WGCNA
AT1G29280	AT5G35220	0.550479409272359	GENIE&WGCNA
AT2G45660	AT3G04870	0.550461504023301	GENIE&WGCNA
AT2G25000	AT3G60415	0.550446949983476	GENIE&WGCNA
AT2G46270	AT1G17430	0.550446513766475	GENIE&WGCNA
AT5G57150	AT1G17430	0.550417807085988	GENIE&WGCNA
AT5G08790	AT3G63160	0.55038456468548	GENIE&WGCNA
AT3G62420	AT5G67480	0.550314041440035	GENIE&WGCNA
AT5G60970	AT1G51660	0.550204999917122	GENIE&WGCNA
AT3G46600	AT2G25930	0.55020257472969	GENIE&WGCNA
AT5G05410	AT4G29330	0.550159113080539	GENIE&WGCNA
AT2G17040	AT4G03450	0.550138568232702	GENIE&WGCNA
AT5G39660	AT3G60530	0.550121443809592	GENIE&WGCNA
AT4G02590	AT5G59550	0.550086251676697	GENIE&WGCNA
AT2G40340	AT2G38230	0.550081131331812	GENIE&WGCNA
AT2G25000	AT1G30900	0.550039590184842	GENIE&WGCNA
