GeneID	classification
AT3G46830	Long Down
AT3G47470	Short–Long Down
AT3G47670	Short–Long Down
AT3G48340	Long Down
AT3G48720	Short–Long Down
AT3G49260	Short–Long Down
AT3G49670	Short–Long Down
AT3G49960	Long Down
AT3G50240	Short–Long Down
AT3G50530	Short–Long Down
AT3G50685	Long Down
AT3G50820	Long Down
AT3G50750	Short–Long Down
AT3G51150	Short–Long Down
AT3G51950	Short–Long Down
AT3G52290	Long Down
AT3G52840	Short–Long Down
AT3G53540	Short–Long Down
AT3G54580	Short–Long Down
AT3G54590	Short–Long Down
AT3G54690	Short–Long Down
AT3G54720	Short–Long Down
AT3G54890	Long Down
AT3G55560	Short–Long Down
AT3G56040	Long Down
AT3G56050	Long Down
AT3G56650	Short–Long Down
AT3G56940	Long Down
AT3G57040	Short–Long Down
AT3G59110	Short–Long Down
AT3G59300	Long Down
AT3G60070	Short–Long Down
AT3G60320	Short–Long Down
AT3G61260	Short–Long Down
AT3G61310	Short–Long Down
AT3G61440	Long Down
AT3G61460	Short–Long Down
AT3G61470	Long Down
AT3G62040	Short–Long Down
AT3G62390	Short–Long Down
AT3G62680	Short–Long Down
AT3G62650	Short–Long Down
AT4G00180	Short–Long Down
AT4G00230	Short–Long Down
AT4G00360	Long Down
AT4G00730	Long Down
AT4G00750	Short–Long Down
AT4G00780	Long Down
AT4G01050	Long Down
AT4G01460	Short–Long Down
AT4G01840	Short–Long Down
AT4G02270	Long Down
AT4G02440	Long Down
AT4G02770	Long Down
AT4G03110	Short–Long Down
AT4G03550	Short–Long Down
AT4G03560	Long Down
AT4G04040	Long Down
AT4G04890	Short–Long Down
AT4G04970	Short–Long Down
AT4G05180	Short–Long Down
AT4G08035	Short–Long Down
AT4G08410	Short–Long Down
AT4G08920	Short–Long Down
AT4G09010	Long Down
AT4G09650	Short–Long Down
AT4G10080	Long Down
AT4G10060	Short–Long Down
AT4G10340	Long Down
AT4G10840	Short–Long Down
AT4G11211	Short–Long Down
AT4G11460	Short–Long Down
AT4G11530	Short–Long Down
AT4G12800	Long Down
AT4G12980	Short–Long Down
AT4G13390	Short–Long Down
AT4G13495	Short–Long Down
AT4G13840	Short–Long Down
AT4G14480	Short–Long Down
AT4G14540	Short–Long Down
AT4G14740	Short–Long Down
AT4G14750	Short–Long Down
AT4G14870	Short–Long Down
AT4G14960	Long Down
AT4G15160	Short–Long Down
AT4G15390	Long Down
AT4G15545	Long Down
AT4G15560	Long Down
AT4G16380	Short–Long Down
AT4G17460	Short–Long Down
AT4G17810	Short–Long Down
AT4G17870	Short–Long Down
AT4G18570	Short–Long Down
AT4G18760	Short–Long Down
AT4G19020	Short–Long Down
AT4G19170	Short–Long Down
AT4G19530	Short–Long Down
AT4G19690	Short–Long Down
AT4G19830	Long Down
AT4G20390	Short–Long Down
AT4G20410	Short–Long Down
AT4G21280	Long Down
AT4G21585	Short–Long Down
AT4G21600	Short–Long Down
AT4G21750	Long Down
AT4G21960	Short–Long Down
AT4G22190	Long Down
AT4G22212	Short–Long Down
AT4G22290	Short–Long Down
AT4G22485	Long Down
AT4G22490	Short–Long Down
AT4G22517	Short–Long Down
AT4G22540	Short–Long Down
AT4G22570	Long Down
AT4G23290	Short–Long Down
AT4G23300	Short–Long Down
AT4G23400	Short–Long Down
AT4G23510	Long Down
AT4G24750	Short–Long Down
AT4G24780	Short–Long Down
AT4G25050	Long Down
AT4G25080	Short–Long Down
AT4G25260	Short–Long Down
AT4G25820	Short–Long Down
AT4G25960	Long Down
AT4G26010	Short–Long Down
AT4G26540	Short–Long Down
AT4G26555	Long Down
AT4G27230	Short–Long Down
AT4G27430	Long Down
AT4G27700	Long Down
AT4G27730	Short–Long Down
AT4G28260	Short–Long Down
AT4G28610	Long Down
AT4G28750	Long Down
AT4G28860	Short–Long Down
AT4G30170	Short–Long Down
AT4G30790	Short–Long Down
AT4G31360	Short–Long Down
AT4G31805	Short–Long Down
AT4G31820	Short–Long Down
AT4G31940	Short–Long Down
AT4G32570	Short–Long Down
AT4G33740	Short–Long Down
AT4G34220	Short–Long Down
AT4G35380	Short–Long Down
AT4G35440	Short–Long Down
AT4G35470	Short–Long Down
AT4G36540	Short–Long Down
AT4G36550	Short–Long Down
AT4G37080	Short–Long Down
AT4G38420	Short–Long Down
AT4G38520	Short–Long Down
AT4G38690	Short–Long Down
AT4G38860	Short–Long Down
AT4G39710	Short–Long Down
AT4G39770	Short–Long Down
AT4G40090	Short–Long Down
AT5G01020	Long Down
AT5G01040	Short–Long Down
AT5G01075	Short–Long Down
AT5G01090	Long Down
AT5G01530	Long Down
AT5G01620	Short–Long Down
AT5G01970	Short–Long Down
AT5G02515	Short–Long Down
AT5G03040	Short–Long Down
AT5G03110	Short–Long Down
AT5G03140	Short–Long Down
AT5G04230	Short–Long Down
AT5G04960	Short–Long Down
AT5G05500	Short–Long Down
AT5G05690	Short–Long Down
AT5G05830	Short–Long Down
AT5G05860	Short–Long Down
AT5G05870	Short–Long Down
AT5G06630	Short–Long Down
AT5G06640	Short–Long Down
AT5G07080	Long Down
AT5G07580	Short–Long Down
AT5G09240	Short–Long Down
AT5G09670	Long Down
AT5G10030	Short–Long Down
AT5G10150	Short–Long Down
AT5G10250	Short–Long Down
AT5G10560	Short–Long Down
AT5G11000	Short–Long Down
AT5G11420	Short–Long Down
AT5G11710	Short–Long Down
AT5G11810	Short–Long Down
AT5G11890	Short–Long Down
AT5G12850	Short–Long Down
AT5G13870	Long Down
AT5G14060	Short–Long Down
AT5G14230	Short–Long Down
AT5G14260	Short–Long Down
AT5G14330	Short–Long Down
AT5G14370	Short–Long Down
AT5G14410	Short–Long Down
AT5G14430	Short–Long Down
AT5G14650	Short–Long Down
AT5G15440	Long Down
AT5G15410	Short–Long Down
AT5G15930	Long Down
AT5G16240	Short–Long Down
AT5G16400	Long Down
AT5G16590	Short–Long Down
AT5G16720	Short–Long Down
AT5G17820	Short–Long Down
AT5G18020	Short–Long Down
AT5G18460	Short–Long Down
AT5G18600	Short–Long Down
AT5G19010	Short–Long Down
AT5G19220	Short–Long Down
AT5G19770	Short–Long Down
AT5G19940	Long Down
AT5G20050	Short–Long Down
AT5G21930	Long Down
AT5G23100	Short–Long Down
AT5G23280	Short–Long Down
AT5G23830	Short–Long Down
AT5G23870	Short–Long Down
AT5G24520	Short–Long Down
AT5G24890	Short–Long Down
AT5G25810	Short–Long Down
AT5G25840	Short–Long Down
AT5G26280	Short–Long Down
AT5G26910	Short–Long Down
AT5G27290	Short–Long Down
AT5G27300	Short–Long Down
AT5G28020	Short–Long Down
AT5G32450	Short–Long Down
AT5G35170	Long Down
AT5G35190	Short–Long Down
AT5G35480	Short–Long Down
AT5G35490	Short–Long Down
AT5G35750	Short–Long Down
AT5G35790	Short–Long Down
AT5G36250	Short–Long Down
AT5G36940	Long Down
AT5G38140	Long Down
AT5G38220	Short–Long Down
AT5G38850	Short–Long Down
AT5G39530	Short–Long Down
AT5G39860	Short–Long Down
AT5G40510	Long Down
AT5G40890	Short–Long Down
AT5G41130	Short–Long Down
AT5G41140	Short–Long Down
AT5G43700	Short–Long Down
AT5G43760	Short–Long Down
AT5G43870	Long Down
AT5G44190	Short–Long Down
AT5G44290	Long Down
AT5G44340	Short–Long Down
AT5G44580	Long Down
AT5G45650	Short–Long Down
AT5G45930	Short–Long Down
AT5G46110	Short–Long Down
AT5G46900	Short–Long Down
AT5G47390	Short–Long Down
AT5G48230	Short–Long Down
AT5G48460	Short–Long Down
AT5G48790	Long Down
AT5G49720	Short–Long Down
AT5G49730	Short–Long Down
AT5G49740	Short–Long Down
AT5G49760	Short–Long Down
AT5G49960	Short–Long Down
AT5G51545	Short–Long Down
AT5G52860	Short–Long Down
AT5G53020	Short–Long Down
AT5G53490	Short–Long Down
AT5G53460	Short–Long Down
AT5G53500	Short–Long Down
AT5G54145	Short–Long Down
AT5G54200	Short–Long Down
AT5G54370	Long Down
AT5G54270	Long Down
AT5G54630	Short–Long Down
AT5G55230	Short–Long Down
AT5G55480	Short–Long Down
AT5G56140	Short–Long Down
AT5G57210	Long Down
AT5G57625	Long Down
AT5G58520	Short–Long Down
AT5G58550	Long Down
AT5G61200	Short–Long Down
AT5G61420	Short–Long Down
AT5G61570	Short–Long Down
AT5G62390	Short–Long Down
AT5G63020	Long Down
AT5G63410	Short–Long Down
AT5G63710	Long Down
AT5G64110	Short–Long Down
AT5G64040	Long Down
AT5G64780	Short–Long Down
AT5G65010	Short–Long Down
AT5G65730	Short–Long Down
AT5G66490	Short–Long Down
AT5G66570	Long Down
AT5G66590	Short–Long Down
AT5G67400	Short–Long Down
AT5G67560	Long Down
AT2G25930	Short Down
AT4G30650	Short Down
AT5G47240	Short Down
AT4G27860	Short Down
AT1G19310	Short Down
AT4G30560	Short Down
AT2G28840	Short Down
AT4G02370	Short Down
AT5G64860	Short Down
AT1G28050	Short Down
AT1G64890	Short Down
AT3G27210	Short Down
AT4G29700	Short Down
AT5G27930	Short Down
AT1G49720	Short Down
AT2G36970	Short Down
AT3G14870	Short Down
AT1G27630	Short Down
AT1G31690	Short Down
AT2G01170	Short Down
AT2G21660	Short Down
AT2G39900	Short Down
AT3G07080	Short Down
AT4G26370	Short Down
AT4G39950	Short Down
AT5G23575	Short Down
AT5G48250	Short Down
AT1G28395	Short Down
AT1G74600	Short Down
AT2G16870	Short Down
AT2G22330	Short Down
AT2G31360	Short Down
AT3G01310	Short Down
AT3G17170	Short Down
AT4G03450	Short Down
AT5G23660	Short Down
AT5G23820	Short Down
AT5G26040	Short Down
AT5G27280	Short Down
AT5G33290	Short Down
AT5G42420	Short Down
AT5G65205	Short Down
AT1G13470	Short Down
AT1G48630	Short Down
AT1G72450	Short Down
AT2G37620	Short Down
AT3G06680	Short Down
AT3G06730	Short Down
AT3G26580	Short Down
AT3G26782	Short Down
AT3G50500	Short Down
AT3G55450	Short Down
AT4G09510	Short Down
AT4G12900	Short Down
AT4G27870	Short Down
AT5G58600	Short Down
AT1G06460	Short Down
AT1G12710	Short Down
AT1G16500	Short Down
AT1G21390	Short Down
AT1G49650	Short Down
AT1G50490	Short Down
AT1G80050	Short Down
AT2G22450	Short Down
AT2G39660	Short Down
AT2G43110	Short Down
AT3G05130	Short Down
AT3G05880	Short Down
AT3G08760	Short Down
AT3G16740	Short Down
AT4G14230	Short Down
AT4G15215	Short Down
AT4G17140	Short Down
AT4G28320	Short Down
AT4G29170	Short Down
AT4G36420	Short Down
AT5G39980	Short Down
AT5G44730	Short Down
AT5G48730	Short Down
AT1G06710	Short Down
AT1G29980	Short Down
AT1G75120	Short Down
AT1G79110	Short Down
AT2G01830	Short Down
AT2G28720	Short Down
AT2G30860	Short Down
AT2G32400	Short Down
AT3G23010	Short Down
AT3G27750	Short Down
AT3G48425	Short Down
AT3G57350	Short Down
AT4G05330	Short Down
AT4G08470	Short Down
AT4G32605	Short Down
AT4G36180	Short Down
AT4G38580	Short Down
AT5G05560	Short Down
AT5G08620	Short Down
AT5G20410	Short Down
AT5G24470	Short Down
AT5G39410	Short Down
AT5G51570	Short Down
AT5G59010	Short Down
AT5G63810	Short Down
AT1G15790	Short Down
AT1G17560	Short Down
AT1G25500	Short Down
AT1G53800	Short Down
AT1G73540	Short Down
AT2G24645	Short Down
AT2G36380	Short Down
AT2G45860	Short Down
AT3G10610	Short Down
AT3G15750	Short Down
AT3G52240	Short Down
AT3G54470	Short Down
AT3G55280	Short Down
AT3G57240	Short Down
AT3G59670	Short Down
AT4G01480	Short Down
AT4G17260	Short Down
AT4G31060	Short Down
AT4G39260	Short Down
AT4G40065	Short Down
AT5G50280	Short Down
AT5G55580	Short Down
AT5G57110	Short Down
AT5G63980	Short Down
AT1G08130	Short Down
AT1G12380	Short Down
AT1G14880	Short Down
AT1G19370	Short Down
AT1G26440	Short Down
AT1G28400	Short Down
AT1G28710	Short Down
AT1G30010	Short Down
AT1G49170	Short Down
AT1G49630	Short Down
AT1G63480	Short Down
AT1G66465	Short Down
AT1G73230	Short Down
AT1G79440	Short Down
AT2G01250	Short Down
AT2G18400	Short Down
AT2G38860	Short Down
AT2G42790	Short Down
AT2G44830	Short Down
AT3G02070	Short Down
AT3G02930	Short Down
AT3G05410	Short Down
AT3G12930	Short Down
AT3G57430	Short Down
AT4G00810	Short Down
AT4G28250	Short Down
AT4G29540	Short Down
AT4G38480	Short Down
AT5G05730	Short Down
AT5G11740	Short Down
AT5G23020	Short Down
AT5G39670	Short Down
AT5G41260	Short Down
AT5G41670	Short Down
AT5G45590	Short Down
AT5G52650	Short Down
AT5G56020	Short Down
AT5G66470	Short Down
AT1G01680	Short Down
AT1G02260	Short Down
AT1G13000	Short Down
AT1G17665	Short Down
AT1G29240	Short Down
AT1G31230	Short Down
AT1G44110	Short Down
AT1G67620	Short Down
AT1G68600	Short Down
AT1G75140	Short Down
AT1G76540	Short Down
AT2G16650	Short Down
AT2G20610	Short Down
AT2G20690	Short Down
AT2G22840	Short Down
AT2G27230	Short Down
AT2G28940	Short Down
AT2G30720	Short Down
AT2G32060	Short Down
AT2G34200	Short Down
AT2G44180	Short Down
AT3G05220	Short Down
AT3G05625	Short Down
AT3G07650	Short Down
AT3G07780	Short Down
AT3G13610	Short Down
AT3G14172	Short Down
AT3G18000	Short Down
AT3G18110	Short Down
AT3G25290	Short Down
AT3G25980	Short Down
AT3G28460	Short Down
AT3G30720	Short Down
AT3G44798	Short Down
AT3G47640	Short Down
AT3G53460	Short Down
AT3G57930	Short Down
AT4G04500	Short Down
AT4G21210	Short Down
AT4G23950	Short Down
AT4G29020	Short Down
AT4G37920	Short Down
AT5G02710	Short Down
AT5G08260	Short Down
AT5G10790	Short Down
AT5G13320	Short Down
AT5G14550	Short Down
AT5G18525	Short Down
AT5G18550	Short Down
AT5G20960	Short Down
AT5G27380	Short Down
AT5G39210	Short Down
AT5G39800	Short Down
AT5G45380	Short Down
AT5G47250	Short Down
AT5G60100	Short Down
AT5G60300	Short Down
AT5G61950	Short Down
AT1G01080	Short Down
AT1G03730	Short Down
AT1G17920	Short Down
AT1G20696	Short Down
AT1G24625	Short Down
AT1G26665	Short Down
AT1G27980	Short Down
AT1G28560	Short Down
AT1G29300	Short Down
AT1G31850	Short Down
AT1G44800	Short Down
AT1G62810	Short Down
AT1G65370	Short Down
AT1G67510	Short Down
AT1G67750	Short Down
AT1G76310	Short Down
AT1G79460	Short Down
AT2G22400	Short Down
AT2G25060	Short Down
AT2G25830	Short Down
AT2G26355	Short Down
AT2G28360	Short Down
AT2G29980	Short Down
AT2G36470	Short Down
AT2G38940	Short Down
AT2G40435	Short Down
AT2G41950	Short Down
AT2G42290	Short Down
AT3G04790	Short Down
AT3G06880	Short Down
AT3G07520	Short Down
AT3G11520	Short Down
AT3G13180	Short Down
AT3G20150	Short Down
AT3G20810	Short Down
AT3G23120	Short Down
AT3G25430	Short Down
AT3G26090	Short Down
AT3G27060	Short Down
AT3G27300	Short Down
AT3G27580	Short Down
AT3G27850	Short Down
AT3G28930	Short Down
AT3G45620	Short Down
AT3G47460	Short Down
AT3G53760	Short Down
AT3G63160	Short Down
AT3G63370	Short Down
AT4G19120	Short Down
AT4G25600	Short Down
AT4G34750	Short Down
AT4G36520	Short Down
AT4G38050	Short Down
AT4G38660	Short Down
AT5G08000	Short Down
AT5G11450	Short Down
AT5G20630	Short Down
AT5G26690	Short Down
AT5G39760	Short Down
AT5G49570	Short Down
AT5G50390	Short Down
AT5G54500	Short Down
AT5G56040	Short Down
AT5G57170	Short Down
AT5G59000	Short Down
AT5G59500	Short Down
AT5G60930	Short Down
AT5G66130	Short Down
AT5G66750	Short Down
AT1G04620	Short Down
AT1G05620	Short Down
AT1G07090	Short Down
AT1G09200	Short Down
AT1G10780	Short Down
AT1G12200	Short Down
AT1G12770	Short Down
AT1G16670	Short Down
AT1G16916	Short Down
AT1G18250	Short Down
AT1G19920	Short Down
AT1G21880	Short Down
AT1G30410	Short Down
AT1G30600	Short Down
AT1G34570	Short Down
AT1G35560	Short Down
AT1G47670	Short Down
AT1G53910	Short Down
AT1G55200	Short Down
AT1G58235	Short Down
AT1G60890	Short Down
AT1G62790	Short Down
AT1G63900	Short Down
AT1G67690	Short Down
AT1G70200	Short Down
AT1G73620	Short Down
AT1G77990	Short Down
AT2G03310	Short Down
AT2G03480	Short Down
AT2G17710	Short Down
AT2G21790	Short Down
AT2G26270	Short Down
AT2G26400	Short Down
AT2G27400	Short Down
AT2G27970	Short Down
AT2G28740	Short Down
AT2G31230	Short Down
AT2G37860	Short Down
AT2G42800	Short Down
AT2G46890	Short Down
AT2G47680	Short Down
AT3G02120	Short Down
AT3G05330	Short Down
AT3G06980	Short Down
AT3G10160	Short Down
AT3G11030	Short Down
AT3G11090	Short Down
AT3G14470	Short Down
AT3G23605	Short Down
AT3G24503	Short Down
AT3G27360	Short Down
AT3G44050	Short Down
AT3G48730	Short Down
AT3G51720	Short Down
AT3G54750	Short Down
AT3G59330	Short Down
AT3G61950	Short Down
AT4G00380	Short Down
AT4G02970	Short Down
AT4G05520	Short Down
AT4G11410	Short Down
AT4G17900	Short Down
AT4G18460	Short Down
AT4G20890	Short Down
AT4G21534	Short Down
AT4G25500	Short Down
AT4G25970	Short Down
AT4G36790	Short Down
AT4G37670	Short Down
AT4G38460	Short Down
AT5G06610	Short Down
AT5G10400	Short Down
AT5G11150	Short Down
AT5G11230	Short Down
AT5G13740	Short Down
AT5G20935	Short Down
AT5G36950	Short Down
AT5G38010	Short Down
AT5G46260	Short Down
AT5G50890	Short Down
AT5G51350	Short Down
AT5G59690	Short Down
AT5G59870	Short Down
AT5G62900	Short Down
AT5G64480	Short Down
AT5G65360	Short Down
AT1G02450	Short Down
AT1G07370	Short Down
AT1G12570	Short Down
AT1G13180	Short Down
AT1G15020	Short Down
AT1G17500	Short Down
AT1G23170	Short Down
AT1G25425	Short Down
AT1G28110	Short Down
AT1G30510	Short Down
AT1G35220	Short Down
AT1G51080	Short Down
AT1G53350	Short Down
AT1G54410	Short Down
AT1G55550	Short Down
AT1G55675	Short Down
AT1G62780	Short Down
AT1G62800	Short Down
AT1G67500	Short Down
AT1G69910	Short Down
AT1G75150	Short Down
AT1G80420	Short Down
AT2G01610	Short Down
AT2G07170	Short Down
AT2G13820	Short Down
AT2G20100	Short Down
AT2G21630	Short Down
AT2G22900	Short Down
AT2G25840	Short Down
AT2G28250	Short Down
AT2G40480	Short Down
AT2G42170	Short Down
AT2G42890	Short Down
AT2G43850	Short Down
AT2G45280	Short Down
AT3G02630	Short Down
AT3G04860	Short Down
AT3G06450	Short Down
AT3G10570	Short Down
AT3G14990	Short Down
AT3G15040	Short Down
AT3G15680	Short Down
AT3G20250	Short Down
AT3G26600	Short Down
AT3G27540	Short Down
AT3G47650	Short Down
AT3G54560	Short Down
AT3G56950	Short Down
AT3G59040	Short Down
AT3G59765	Short Down
AT3G59980	Short Down
AT3G60980	Short Down
AT3G62060	Short Down
AT3G63030	Short Down
AT4G02290	Short Down
AT4G12010	Short Down
AT4G13640	Short Down
AT4G14570	Short Down
AT4G16110	Short Down
AT4G17560	Short Down
AT4G26160	Short Down
AT4G27270	Short Down
AT4G29060	Short Down
AT4G29080	Short Down
AT4G29140	Short Down
AT4G30720	Short Down
AT4G32290	Short Down
AT4G32980	Short Down
AT4G34580	Short Down
AT4G36090	Short Down
AT4G36280	Short Down
AT4G36970	Short Down
AT4G39620	Short Down
AT5G05850	Short Down
AT5G11750	Short Down
AT5G12420	Short Down
AT5G24980	Short Down
AT5G40150	Short Down
AT5G43060	Short Down
AT5G44420	Short Down
AT5G47810	Short Down
AT5G48360	Short Down
AT5G49030	Short Down
AT5G52780	Short Down
AT5G55820	Short Down
AT5G58250	Short Down
AT5G59970	Short Down
AT5G61540	Short Down
AT5G63100	Short Down
AT5G63780	Short Down
AT5G66180	Short Down
AT1G01860	Short Down
AT1G04400	Short Down
AT1G07367	Short Down
AT1G12550	Short Down
AT1G14900	Short Down
AT1G18690	Short Down
AT1G20780	Short Down
AT1G22590	Short Down
AT1G25510	Short Down
AT1G26570	Short Down
AT1G26620	Short Down
AT1G27300	Short Down
AT1G28520	Short Down
AT1G33470	Short Down
AT1G36180	Short Down
AT1G50460	Short Down
AT1G51390	Short Down
AT1G52780	Short Down
AT1G57750	Short Down
AT1G61240	Short Down
AT1G61970	Short Down
AT1G62110	Short Down
AT1G63710	Short Down
AT1G68100	Short Down
AT1G68540	Short Down
AT1G72190	Short Down
AT1G74740	Short Down
AT1G74850	Short Down
AT1G75710	Short Down
AT1G78890	Short Down
AT1G79080	Short Down
AT2G07690	Short Down
AT2G19170	Short Down
AT2G24390	Short Down
AT2G26870	Short Down
AT2G28760	Short Down
AT2G33480	Short Down
AT2G36570	Short Down
AT2G38110	Short Down
AT2G38300	Short Down
AT2G41540	Short Down
AT2G46490	Short Down
AT3G11850	Short Down
AT3G14000	Short Down
AT3G15390	Short Down
AT3G16700	Short Down
AT3G17840	Short Down
AT3G18930	Short Down
AT3G24550	Short Down
AT3G24770	Short Down
AT3G25900	Short Down
AT3G26395	Short Down
AT3G27960	Short Down
AT3G29250	Short Down
AT3G47590	Short Down
AT3G51550	Short Down
AT3G53950	Short Down
AT3G56360	Short Down
AT3G59010	Short Down
AT3G59550	Short Down
AT3G60300	Short Down
AT3G60450	Short Down
AT3G60640	Short Down
AT3G60750	Short Down
AT3G60840	Short Down
AT3G61820	Short Down
AT3G62010	Short Down
AT4G01730	Short Down
AT4G04925	Short Down
AT4G10770	Short Down
AT4G13810	Short Down
AT4G16710	Short Down
AT4G16970	Short Down
AT4G18640	Short Down
AT4G19880	Short Down
AT4G20940	Short Down
AT4G21270	Short Down
AT4G22160	Short Down
AT4G30660	Short Down
AT4G30680	Short Down
AT4G32150	Short Down
AT4G35180	Short Down
AT4G35790	Short Down
AT4G38062	Short Down
AT4G39180	Short Down
AT5G04150	Short Down
AT5G04930	Short Down
AT5G07590	Short Down
AT5G07830	Short Down
AT5G08660	Short Down
AT5G10745	Short Down
AT5G12860	Short Down
AT5G16800	Short Down
AT5G18590	Short Down
AT5G19080	Short Down
AT5G19530	Short Down
AT5G20130	Short Down
AT5G23060	Short Down
AT5G23380	Short Down
AT5G23750	Short Down
AT5G25770	Short Down
AT5G33370	Short Down
AT5G37010	Short Down
AT5G37990	Short Down
AT5G40400	Short Down
AT5G48412	Short Down
AT5G48560	Short Down
AT5G48580	Short Down
AT5G48660	Short Down
AT5G50160	Short Down
AT5G52370	Short Down
AT5G55520	Short Down
AT5G57480	Short Down
AT5G59020	Short Down
AT5G63580	Short Down
AT5G65450	Short Down
AT1G01600	Short Down
AT1G04200	Short Down
AT1G05950	Short Down
AT1G07280	Short Down
AT1G08260	Short Down
AT1G11310	Short Down
AT1G11320	Short Down
AT1G11330	Short Down
AT1G11905	Short Down
AT1G12220	Short Down
AT1G13190	Short Down
AT1G13960	Short Down
AT1G14230	Short Down
AT1G16880	Short Down
AT1G17120	Short Down
AT1G18670	Short Down
AT1G19360	Short Down
AT1G20380	Short Down
AT1G21730	Short Down
AT1G22882	Short Down
AT1G26670	Short Down
AT1G27050	Short Down
AT1G28390	Short Down
AT1G31770	Short Down
AT1G33050	Short Down
AT1G34340	Short Down
AT1G36050	Short Down
AT1G48300	Short Down
AT1G50732	Short Down
AT1G53400	Short Down
AT1G55475	Short Down
AT1G55610	Short Down
AT1G55820	Short Down
AT1G58590	Short Down
AT1G59710	Short Down
AT1G60390	Short Down
AT1G60600	Short Down
AT1G63300	Short Down
AT1G63670	Short Down
AT1G64180	Short Down
AT1G65450	Short Down
AT1G65710	Short Down
AT1G68020	Short Down
AT1G69440	Short Down
AT1G70630	Short Down
AT1G70740	Short Down
AT1G71410	Short Down
AT1G72830	Short Down
AT1G75310	Short Down
AT1G75900	Short Down
AT1G80190	Short Down
AT2G01130	Short Down
AT2G16750	Short Down
AT2G16850	Short Down
AT2G19460	Short Down
AT2G24170	Short Down
AT2G25420	Short Down
AT2G28130	Short Down
AT2G29310	Short Down
AT2G31090	Short Down
AT2G32590	Short Down
AT2G33400	Short Down
AT2G33560	Short Down
AT2G34585	Short Down
AT2G37585	Short Down
AT2G37840	Short Down
AT2G38050	Short Down
AT2G39360	Short Down
AT2G39480	Short Down
AT2G40940	Short Down
AT2G42610	Short Down
AT2G43680	Short Down
AT2G44420	Short Down
AT2G45450	Short Down
AT2G46970	Short Down
AT3G01345	Short Down
AT3G04485	Short Down
AT3G05675	Short Down
AT3G06030	Short Down
AT3G06430	Short Down
AT3G07410	Short Down
AT3G07530	Short Down
AT3G09690	Short Down
AT3G11320	Short Down
AT3G12360	Short Down
AT3G12570	Short Down
AT3G13225	Short Down
AT3G13510	Short Down
AT3G14150	Short Down
AT3G14210	Short Down
AT3G16660	Short Down
AT3G17420	Short Down
AT3G18230	Short Down
AT3G19050	Short Down
AT3G20680	Short Down
AT3G22240	Short Down
AT3G22790	Short Down
AT3G23070	Short Down
AT3G26680	Short Down
AT3G28080	Short Down
AT3G44550	Short Down
AT3G45160	Short Down
AT3G45930	Short Down
AT3G47675	Short Down
AT3G47700	Short Down
AT3G50350	Short Down
AT3G52630	Short Down
AT3G54100	Short Down
AT3G56170	Short Down
AT3G57120	Short Down
AT3G57780	Short Down
AT3G59970	Short Down
AT3G60480	Short Down
AT3G60590	Short Down
AT3G60860	Short Down
AT3G61540	Short Down
AT4G02350	Short Down
AT4G14190	Short Down
AT4G16370	Short Down
AT4G19045	Short Down
AT4G19100	Short Down
AT4G21450	Short Down
AT4G21900	Short Down
AT4G26550	Short Down
AT4G28940	Short Down
AT4G30360	Short Down
AT4G30825	Short Down
AT4G31150	Short Down
AT4G32790	Short Down
AT4G32915	Short Down
AT4G37740	Short Down
AT4G38160	Short Down
AT4G38370	Short Down
AT4G38932	Short Down
AT4G38950	Short Down
AT4G39860	Short Down
AT5G01710	Short Down
AT5G02010	Short Down
AT5G04620	Short Down
AT5G08100	Short Down
AT5G09890	Short Down
AT5G13140	Short Down
AT5G13460	Short Down
AT5G13660	Short Down
AT5G14460	Short Down
AT5G14530	Short Down
AT5G19260	Short Down
AT5G19420	Short Down
AT5G19500	Short Down
AT5G36120	Short Down
AT5G41000	Short Down
AT5G41050	Short Down
AT5G41700	Short Down
AT5G43020	Short Down
AT5G45550	Short Down
AT5G46150	Short Down
AT5G46880	Short Down
AT5G49710	Short Down
AT5G50330	Short Down
AT5G52910	Short Down
AT5G55740	Short Down
AT5G56080	Short Down
AT5G56120	Short Down
AT5G56660	Short Down
AT5G57130	Short Down
AT5G58930	Short Down
AT5G61340	Short Down
AT5G62700	Short Down
AT1G01970	Short Down
AT1G08465	Short Down
AT1G09415	Short Down
AT1G10570	Short Down
AT1G11200	Short Down
AT1G13980	Short Down
AT1G15660	Short Down
AT1G17640	Short Down
AT1G18090	Short Down
AT1G18550	Short Down
AT1G18640	Short Down
AT1G18650	Short Down
AT1G18773	Short Down
AT1G18840	Short Down
AT1G18910	Short Down
AT1G19340	Short Down
AT1G19710	Short Down
AT1G20720	Short Down
AT1G20970	Short Down
AT1G26810	Short Down
AT1G26940	Short Down
AT1G27150	Short Down
AT1G27660	Short Down
AT1G30250	Short Down
AT1G30330	Short Down
AT1G45180	Short Down
AT1G47270	Short Down
AT1G49360	Short Down
AT1G50240	Short Down
AT1G55180	Short Down
AT1G55370	Short Down
AT1G57620	Short Down
AT1G57870	Short Down
AT1G58030	Short Down
AT1G58100	Short Down
AT1G61350	Short Down
AT1G62640	Short Down
AT1G62960	Short Down
AT1G64170	Short Down
AT1G64590	Short Down
AT1G64980	Short Down
AT1G65920	Short Down
AT1G69450	Short Down
AT1G69700	Short Down
AT1G74250	Short Down
AT1G74380	Short Down
AT1G76270	Short Down
AT1G76660	Short Down
AT1G77850	Short Down
AT1G79420	Short Down
