Gene1	Gene2	Correlation	Gene1_class	Gene2_class	Gene1_direction	Gene2_direction	Gene1_total	Gene2_total	Gene1_TF	Gene2_TF	Gene1_photoreceptor	Gene2_photoreceptor	Gene1_known	Gene2_known	interaction_type	same_class	same_direction	source	Gene1_label	Gene2_label	Gene1_tf_family	Gene2_tf_family
AT1G01250	AT4G02290	0.6603410870509221	Short Down–Long Up	Short Down	Down	Down	7	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down–Long Up	Short Down	ERF	NA
AT5G60690	AT5G10770	0.6491142848451581	Short Down	Short–Long Down	Down	Down	3	7	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	HD-ZIP	NA
AT1G01250	AT1G32100	0.6432232740264316	Short Down–Long Up	Short Down	Down	Down	7	8	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down–Long Up	Short Down	ERF	NA
AT2G46590	AT2G36570	0.6422163724681486	Short Up	Short Down	Up	Down	5	8	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up	Short Down	Dof	NA
AT1G62990	AT1G62480	0.6419785333463848	Short Down	Short–Long Down	Down	Down	4	8	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	TALE	NA
AT5G60690	AT5G48460	0.6366713829462206	Short Down	Short–Long Down	Down	Down	3	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	HD-ZIP	NA
AT4G37650	AT5G22940	0.6299534880781095	Short Down	Short–Long Down	Down	Down	8	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	GRAS	NA
AT1G62990	AT1G66960	0.6277032467147677	Short Down	Short Up	Down	Up	4	8	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Down	Short Up	TALE	NA
AT5G60690	AT3G01670	0.6266957209652999	Short Down	Short Down	Down	Down	3	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	HD-ZIP	NA
AT1G69580	AT1G70710	0.6232937252944002	Short Down	Short Down	Down	Down	6	9	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	G2-like	NA
AT4G37650	AT2G14890	0.6232708298191977	Short Down	Short Down	Down	Down	8	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	GRAS	NA
AT1G62990	AT5G10770	0.622354759327931	Short Down	Short–Long Down	Down	Down	4	7	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	TALE	NA
AT3G61950	AT3G62020	0.6219540704745052	Short Down	Short Down	Down	Down	11	9	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	bHLH	NA
AT2G46590	AT5G66170	0.6211925872356436	Short Up	Short–Long Down	Up	Down	5	4	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up	Short–Long Down	Dof	NA
AT4G37650	AT5G16720	0.6210233418260755	Short Down	Short Down	Down	Down	8	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	GRAS	NA
AT1G52150	AT4G10840	0.619279983560917	Short Down	Short–Long Down	Down	Down	4	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	HD-ZIP	NA
AT4G37650	AT3G21190	0.61491221529626094	Short Down	Short Down	Down	Down	8	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	GRAS	NA
AT5G05790	AT5G03150	0.6143100135672085	Short Down	Short–Long Down	Down	Down	4	8	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	TF, Short–Long Down	MYB	C2H2
AT2G46590	AT2G16890	0.6135485816306626	Short Up	Short–Long Up	Up	Up	5	5	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up	Short–Long Up	Dof	NA
AT1G62990	AT2G17710	0.6118800658503324	Short Down	Frequent	Down	Down	4	7	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Frequent	TALE	NA
AT5G60690	AT5G48500	0.6091268080121895	Short Down	Short Down	Down	Down	3	7	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	HD-ZIP	NA
AT1G69780	AT3G14560	0.6091243131959759	Short–Long Down	Short–Long Down	Down	Down	7	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	HD-ZIP	NA
AT5G05790	AT5G17420	0.606006059824609	Short Down	Short Down	Down	Down	4	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	MYB	NA
AT2G46590	AT1G02335	0.6047967671433344	Short Up	Short Down	Up	Down	5	8	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up	Short Down	Dof	NA
AT4G37650	AT3G20570	0.6042079221804332	Short Down	Short Down	Down	Down	8	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	GRAS	NA
AT1G69580	AT4G00230	0.6034124368809669	Short Down	Short Down	Down	Down	6	7	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	G2-like	NA
AT1G69580	AT3G59330	0.6013842329719399	Short Down	Short Up	Down	Up	6	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Down	Short Up	G2-like	NA
AT2G46590	AT1G61260	0.5972935052567708	Short Up	Short Up	Up	Up	5	7	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Up	Short Up	Dof	NA
AT5G03150	AT4G01440	0.5936018295140599	Short–Long Down	Short Down	Down	Down	8	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	C2H2	NA
AT5G60690	AT1G80280	0.5867958709621202	Short Down	Short Down	Down	Down	3	9	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	HD-ZIP	NA
AT1G69780	AT3G12610	0.5858447171972989	Short–Long Down	Short–Long Down	Down	Down	7	9	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	HD-ZIP	NA
AT5G16600	AT5G60020	0.5855287127720952	Frequent	Short Down	Down	Down	15	8	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	Short Down	MYB	NA
AT1G68130	AT1G23460	0.5855019907386204	Short Down	Short Down	Down	Down	10	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	C2H2	NA
AT5G05790	AT3G61950	0.5853911875598624	Short Down	Short Down	Down	Down	4	11	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	TF, Short Down	MYB	bHLH
AT1G69580	AT3G61490	0.5852992903814349	Short Down	Short Up–Down	Down	Mixed	6	14	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Down	Short Up–Down	G2-like	NA
AT4G09460	AT1G79620	0.5846553754331205	Short Up	Short Down	Up	Down	4	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up	Short Down	MYB	NA
AT5G03150	AT4G32710	0.5845320159819323	Short–Long Down	Short Down	Down	Down	8	6	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	C2H2	NA
AT1G27370	AT5G60690	0.5815679251993353	Short Down	Short Down	Down	Down	5	3	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	TF, Short Down	SBP	HD-ZIP
AT5G60690	AT5G20510	0.5798825912783581	Short Down	Short Down–Long Up	Down	Down	3	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down–Long Up	HD-ZIP	NA
AT1G68130	AT1G20850	0.5787261195722715	Short Down	Short Down	Down	Down	10	7	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	C2H2	NA
AT1G68130	AT2G40480	0.5785619868951933	Short Down	Short Down	Down	Down	10	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	C2H2	NA
AT4G37650	AT1G27370	0.5757553108913666	Short Down	Short Down	Down	Down	8	5	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	TF, Short Down	GRAS	SBP
AT3G61950	AT4G16120	0.5740720408381086	Short Down	Short Down	Down	Down	11	6	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	bHLH	NA
AT1G27370	AT5G03260	0.5739552242374716	Short Down	Short Down	Down	Down	5	6	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	SBP	NA
AT1G27370	AT5G60020	0.5707507532057862	Short Down	Short Down	Down	Down	5	8	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	SBP	NA
AT1G62990	AT4G13710	0.5699515189438803	Short Down	Short Down–Long Up	Down	Down	4	10	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down–Long Up	TALE	NA
AT4G09460	AT2G14890	0.5692676511066674	Short Up	Short Down	Up	Down	4	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up	Short Down	MYB	NA
AT1G69580	AT5G24570	0.568916555790635	Short Down	Short–Long Down	Down	Down	6	12	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	G2-like	NA
AT5G60690	AT4G29100	0.568821481099874	Short Down	Short Down	Down	Down	3	3	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	TF, Short Down	HD-ZIP	bHLH
AT1G30330	AT5G66920	0.5686682617395419	Short Down	Short Down	Down	Down	3	5	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	photo-gene	TRUE	TRUE	GENIE&WGCNA	Photoreceptor, Short Down	Short Down	ARF	NA
AT4G09460	AT1G28400	0.5678174152855038	Short Up	Short Down–Long Up	Up	Down	4	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up	Short Down–Long Up	MYB	NA
AT3G06590	AT5G39320	0.5672095211325512	Short–Long Down	Short Down	Down	Down	5	6	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	bHLH	NA
AT1G62990	AT2G24630	0.5666968467753382	Short Down	Short–Long Down	Down	Down	4	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	TALE	NA
AT1G69780	AT1G69910	0.5646124792548284	Short–Long Down	Short Down	Down	Down	7	6	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	HD-ZIP	NA
AT1G52150	AT2G42200	0.5636979011635512	Short Down	Frequent	Down	Up	4	10	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	FALSE	FALSE	GENIE&WGCNA	TF, Short Down	TF, Frequent	HD-ZIP	SBP
AT4G01120	AT1G79620	0.5636107351399791	Short Up–Long Down	Short Down	Up	Down	4	3	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up–Long Down	Short Down	bZIP	NA
AT3G61950	AT1G64390	0.5630002062144961	Short Down	Short Down	Down	Down	11	7	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	bHLH	NA
AT2G46590	AT3G45160	0.5628732128912973	Short Up	Short–Long Down	Up	Down	5	6	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up	Short–Long Down	Dof	NA
AT5G16600	AT2G04780	0.5603965157837297	Frequent	Short Down	Down	Down	15	6	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	Short Down	MYB	NA
AT4G09460	AT4G38400	0.5590674294979786	Short Up	Short–Long Down	Up	Down	4	10	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up	Short–Long Down	MYB	NA
AT3G61950	AT4G30020	0.5590483094852278	Short Down	Short Down	Down	Down	11	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	bHLH	NA
AT1G69690	AT3G10570	0.5584054265210154	Short Down	Short Down	Down	Down	4	7	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	TCP	NA
AT5G60690	AT3G17360	0.5575577034632387	Short Down	Short Down	Down	Down	3	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	HD-ZIP	NA
AT1G52150	AT1G12450	0.5568734817344584	Short Down	Short–Long Down	Down	Down	4	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	HD-ZIP	NA
AT3G04670	AT1G52150	0.5567007199182147	Short–Long Down	Short Down	Down	Down	6	4	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	TF, Short Down	WRKY	HD-ZIP
AT1G69690	AT3G57010	0.5561879701775168	Short Down	Short Down	Down	Down	4	8	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	TCP	NA
AT1G69780	AT5G13820	0.5558974068040838	Short–Long Down	Short Down	Down	Down	7	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	HD-ZIP	NA
AT5G03150	AT4G34560	0.5554935845597754	Short–Long Down	Short Down	Down	Down	8	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	C2H2	NA
AT1G69580	AT3G46490	0.5554562896336703	Short Down	Short–Long Down	Down	Down	6	9	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	G2-like	NA
AT5G60690	AT5G51890	0.5548588659121989	Short Down	Short Down	Down	Down	3	6	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	HD-ZIP	NA
AT4G09460	AT1G66960	0.5547823620660208	Short Up	Short Up	Up	Up	4	8	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Up	Short Up	MYB	NA
AT5G05790	AT3G23090	0.5546755045720738	Short Down	Short Down	Down	Down	4	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	MYB	NA
AT4G29100	AT4G29080	0.5543042495050527	Short Down	Short Down	Down	Down	3	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	bHLH	NA
AT1G69780	AT3G06420	0.5541087153496109	Short–Long Down	Short–Long Down	Down	Down	7	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	HD-ZIP	NA
AT3G07340	AT3G55420	0.5535016923231282	Short–Long Down	Short Down	Down	Down	8	6	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	bHLH	NA
AT1G30330	AT3G23730	0.5530095208311469	Short Down	Frequent	Down	Down	3	12	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	photo-gene	FALSE	TRUE	GENIE&WGCNA	Photoreceptor, Short Down	Frequent	ARF	NA
AT1G69780	AT1G29240	0.5518986704514485	Short–Long Down	Short Up	Down	Up	7	7	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short Up	HD-ZIP	NA
AT1G69690	AT3G01750	0.5512613815517645	Short Down	Short Down	Down	Down	4	6	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	TCP	NA
AT1G69580	AT3G11760	0.549300527315739	Short Down	Short Down	Down	Down	6	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	G2-like	NA
AT3G06590	AT2G24630	0.5489589716144754	Short–Long Down	Short–Long Down	Down	Down	5	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	bHLH	NA
AT3G61950	AT5G51350	0.548838617319003	Short Down	Short Down	Down	Down	11	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	bHLH	NA
AT1G62990	AT3G55110	0.5476247430606503	Short Down	Frequent	Down	Up	4	12	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Down	Frequent	TALE	NA
AT1G69690	AT5G15580	0.5464211863789983	Short Down	Short–Long Down	Down	Down	4	7	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	TCP	NA
AT1G52150	AT3G01680	0.5448536445298187	Short Down	Short–Long Down	Down	Down	4	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	HD-ZIP	NA
AT1G69580	AT3G02700	0.5419045562298169	Short Down	Short Down	Down	Down	6	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	G2-like	NA
AT5G37020	AT1G28400	0.5409286460761287	Short–Long Down	Short Down–Long Up	Down	Down	6	3	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	photo-gene	FALSE	TRUE	GENIE&WGCNA	Photoreceptor, Short–Long Down	Short Down–Long Up	ARF	NA
AT1G69690	AT2G40320	0.5402083846206388	Short Down	Short Down	Down	Down	4	8	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	TCP	NA
AT2G46590	AT1G08510	0.5395358178748445	Short Up	Short–Long Down	Up	Down	5	4	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up	Short–Long Down	Dof	NA
AT1G01250	AT4G09160	0.536682081655973	Short Down–Long Up	Short Down	Down	Down	7	10	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down–Long Up	Short Down	ERF	NA
AT2G42200	AT1G77690	0.5366311807407954	Frequent	Short–Long Down	Up	Down	10	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Frequent	Short–Long Down	SBP	NA
AT3G51910	AT1G30070	0.5354438435027022	Short Up–Down	Short Up–Down	Mixed	Mixed	16	16	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Up–Down	Short Up–Down	HSF	NA
AT1G69580	AT2G16650	0.5353684973810048	Short Down	Short Down–Long Up	Down	Down	6	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down–Long Up	G2-like	NA
AT4G37650	AT5G14370	0.5338829422247805	Short Down	Short Down	Down	Down	8	6	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	GRAS	NA
AT3G61950	AT2G22470	0.5335334760751331	Short Down	Short–Long Down	Down	Down	11	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	bHLH	NA
AT1G69580	AT1G70370	0.5322735797063761	Short Down	Short Down	Down	Down	6	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	G2-like	NA
AT1G52150	AT1G54180	0.5286559208025693	Short Down	Short Down	Down	Down	4	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	HD-ZIP	NA
AT1G30330	AT2G47160	0.5277277360762718	Short Down	Short–Long Down	Down	Down	3	5	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	photo-gene	FALSE	TRUE	GENIE&WGCNA	Photoreceptor, Short Down	Short–Long Down	ARF	NA
AT1G69690	AT1G08160	0.5274184012925576	Short Down	Short Down	Down	Down	4	8	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	TCP	NA
AT1G69580	AT4G14750	0.5268489522521544	Short Down	Short–Long Down	Down	Down	6	8	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	G2-like	NA
AT4G38620	AT4G03190	0.5246147582568452	Short Down–Long Up	Short–Long Down	Down	Down	7	6	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down–Long Up	Short–Long Down	MYB	NA
AT2G26150	AT5G47830	0.5245610883751526	Short Up–Down	Short Up	Mixed	Up	15	10	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up–Down	Short Up	HSF	NA
AT2G26150	AT5G09590	0.5245277819443263	Short Up–Down	Frequent	Mixed	Up	15	12	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up–Down	Frequent	HSF	NA
AT5G60690	AT4G38620	0.5240880985807497	Short Down	Short Down–Long Up	Down	Down	3	7	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TF-TF	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	TF, Short Down–Long Up	HD-ZIP	MYB
